User ID,Studio Profile ID,Classification,Completeness Score,Reasons,Recommended Action,Metadata
ay72qpb56ih9su45bpfzif92,ude80uxjp94lo0dv07xbkok7,EXCEPTION,45,"Missing key fields: coordinates, website, social_links, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""social_links"",""services""],""geodata_issue"":""address_no_coords""}"
tlvlvunprubh80a17b51qeln,ny4et5xeqkwavlxwotnspjtf,EXCEPTION,70,"Missing key fields: city, services; URL issues: facebook_url: missing scheme, twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""facebook_url: missing scheme"",""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
rsalueayab6bxwtjg23vru23,cmfpsfqaj0025zjd0qxip5jrb,NEEDS_UPDATE,25,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
xouybomaofoty1q2w0qcmmdp,eq8xl0iinyb1vqf0kev4ol95,NEEDS_UPDATE,65,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
c1h009avjbjnr0n1nlpk6o5a,tueo60z64tp4ipmcr4yks7jx,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
p13862hgsk5k63nc3gxgp1pn,s9op641bpm29y5rqalf3dxfw,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
vq0g5jbyuuiyx3uspmpfbzqj,n6qv1tmg8jf5chbwamzld0vl,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
ott2vf97441qp2crx10nein7,jqof1bofe388n68zjdit47rq,EXCEPTION,50,"Missing key fields: coordinates, website, services; URL issues: twitter_url should be migrated to x_url; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""address_no_coords""}"
bvkpnyze233qrjz2dpkxeijw,yybgy0x8p1tkja7v38wjoclv,NEEDS_UPDATE,55,"Missing key fields: phone, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""social_links"",""services""]}"
ct2hq3dfb3ikytjcgxfvqmxg,senpzsyxvdf6puwkf7n39qwe,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
v18xlaow7eca1x532zq4kdxe,rzzgcfbzkc2oahg2eefipy2f,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
vupgummhylcj9byrz66zrtlo,cmfpsfqav0027zjd08escm9v6,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
yhwqyx5ris19irs8oyhzqb06,tfvp34nm1bet9bn768ld7czs,EXCEPTION,70,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
cspg796e67h37smocketq7y6,yzu2texib8531o8nlvxd1xo0,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
cr2enofci1momlngmjexu4h1,kaiqm65kbh06v5leesy4kex4,EXCEPTION,70,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
gm5x3ph6ulb4w4ttevkqkpwm,cmfpsfqb70029zjd08oyyy4ca,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
akzlnbgzcvp4pjy6zenx73az,rfrx0td2quxvjhx9lb1ysmg9,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
rvj72rg2frnfgsh5yqnakurc,kznhwwjc17cm49ze2h4i9vsv,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
quwf5ugowqg8y34gzr2yz8ua,xmfoirrtpjmkcmembusxhhck,NEEDS_UPDATE,65,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
p59m5kwimh56868uisbjz5ml,onv5aa1vl7cz85d7p429dvoh,EXCEPTION,70,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
w7gsm2j7l9vc6oygu9qzlyx6,brh1nwxdlycvr35kbx81nvim,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
a2bpe5cd9876pyaolhxq1ycz,lo1fgqtyhljh8duk1gobt4q3,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
bh59jx50faq4ogp0rd63t8u4,digmylovu53p5jvz9l9o102s,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
vbqcpc76dop8zvgd1djlipg0,dfbnj1t28p2rt98ns8opvsjg,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
l55kg759u2z5l8p1mc3asdz4,lu9lye1gf1r9pjizhcalkog9,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
jdc9vdnvmwwcudbkp3fwiamr,qis5n1tgz2jafyjv202so2tw,NEEDS_UPDATE,65,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
eqlz707n9bhiu7kmjnvuy9f0,f4u6exrnmxk5d3ni9ijpdnfv,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
pcpausa844rz1by2oq65bacl,pdbrxjky6n41jqmivzmuy75r,NEEDS_UPDATE,80,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
v5fb25hph6p3tpwyn3m8hway,jj32bbn9thunj5soq7pg499x,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
r5uk4pr8d8gv07m381z5qq77,vydzpusfqx4wadk19086gz18,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
xms3u2g43uj4do3opsr8m538,nfdpmjw08zcz7i9v9a5mzgh3,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":true,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
wvwhh33rk4o3vmenrfy0owb1,xjesc1b9xgg0pb6l0nwsware,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
t9bioewsi2c5d5bng9gv1ahq,kmbijwkdt14fqbn20bj481up,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
jmn5j58yroa73mdq0xh8bpo8,b7mfd3vhagqvzqyepxs5d8vh,NEEDS_UPDATE,65,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
zcqilizx4hh07vpgva9zcdcu,ea7v9b0x2fw8f8pnr1l02qp0,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
fb05ddmmexdqskyld35i2vof,xt6xrziqiss7180p2338w4um,EXCEPTION,55,"Missing key fields: coordinates, website, services; URL issues: twitter_url should be migrated to x_url; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""address_no_coords""}"
le1rdoptcjz83jpaa6at6poy,key8akm4rkfs0bjpbp91j0jj,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
w9hw1jlv03g7o84jp3ldpaji,xng3snxwk79a5nb7kn7ylo4l,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
n887qemjhqmohqh50ca697ss,ljegf6bhup9zr1lh3ommvkbk,NEEDS_UPDATE,75,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
jwhvso05xfkm94k07sny3mfo,ipl50dk9t7855jbql36iscqk,EXCEPTION,55,"Missing key fields: coordinates, website, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""geodata_issue"":""address_no_coords""}"
owwe9asspi0y1mnsklano23k,kdy9x853qb4qtameeqskiqyf,NEEDS_UPDATE,75,"Missing key fields: services; URL issues: facebook_url: missing scheme, instagram_url: missing scheme, twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""facebook_url: missing scheme"",""instagram_url: missing scheme"",""twitter_url should be migrated to x_url""]}"
bhdsm93fsa4zyvvljdtpguc5,jzh6mog5yvod4demykzt4y5i,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
et5yt9l8ldjgfn6d3jgj73p8,o5o1bz6m9ol8l46h9p965bd5,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ldoccmrtj24epod4pvpo0dif,zqgwy1zxj9l6dr6cmv5udkio,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
e98vq2jhew5fiku77vyhyaad,cmfpsfqbj002bzjd0bnmx2gmq,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
iv534j8d6bk3cwjcgzu5pcrq,cmfpsfqbu002dzjd05qieypar,NEEDS_UPDATE,25,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
